cluster	status	loglr	df	p	p.adjust	genes
chr17:clu_441_-	Success	1.02090396989627	2	0.360269120490195	0.689131901847034	HELZ
chr17:clu_442_-	Success	0.575646019636906	2	0.562341467806653	0.794046980004765	WIPI1
chr17:clu_443_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SLC39A11
chr17:clu_444_-	Success	3.25137627862387	4	0.164617032519599	0.540787747592732	FAM104A
chr17:clu_445_-	Not enough valid samples	NA	NA	NA	NA	CD300C
chr17:clu_446_-	Not enough valid samples	NA	NA	NA	NA	CD300E
chr17:clu_447_-	Success	0.133318819247279	1	0.605596243358246	0.812695804080602	CD300LF
chr17:clu_448_-	Success	0.855706399100995	1	0.19080216972174	0.568584873132688	CD300LF
chr17:clu_449_-	Success	0.0214946382520225	1	0.835745465543163	0.925920953530752	ATP5H
chr17:clu_45_+	Success	0.0390636181624302	1	0.779851548363666	0.899402686843965	NDEL1
chr17:clu_450_-	Not enough valid samples	NA	NA	NA	NA	NT5C
chr17:clu_451_-	Success	1.38201667317321	3	0.429454942299795	0.726539421228503	SUMO2
chr17:clu_452_-	Success	0.247634139572142	2	0.780645498334228	0.899837025668705	GGA3
chr17:clu_453_-	Success	2.67358300787487	2	0.0690045380384145	0.417173123919057	GGA3
chr17:clu_454_-	Success	0.715183802391692	1	0.231704454565558	0.59849229861454	UNC13D
chr17:clu_455_-	Success	1.05607189319699	2	0.347819402169395	0.679764700275404	UNC13D
chr17:clu_456_-	Success	1.6604483077906	2	0.190053758419643	0.567432371879336	UNC13D
chr17:clu_457_-	Success	7.77748471111249	3	0.00139887091005242	0.142218542521996	UNC13D
chr17:clu_458_-	Success	1.99100383401856	3	0.263413542514692	0.621261572608022	UNC13D
chr17:clu_459_-	Success	2.10729966798442	1	0.0400775301734901	0.355358441531114	UNC13D
chr17:clu_46_+	Not enough valid samples	NA	NA	NA	NA	MAP2K4
chr17:clu_460_-	Success	1.64705897015017	1	0.0695284420377528	0.419094364061554	UNC13D
chr17:clu_461_-	Success	0.476621353033352	2	0.620877578201997	0.819180714947737	UNC13D
chr17:clu_462_-	Success	0.927022027661224	2	0.395730431659344	0.708551195592574	WBP2
chr17:clu_463_-	Success	4.14021314457105	2	0.0159194579968246	0.281464002919152	TRIM65
chr17:clu_464_-	Success	0.600132609090451	2	0.548738863507395	0.78884267127625	ACOX1
chr17:clu_465_-	Success	0.00312036711125074	1	0.937033961047827	0.970961492212844	ACOX1
chr17:clu_466_-	Success	4.53701287788158	4	0.0592755887681044	0.399718060443207	ACOX1
chr17:clu_467_-	Success	1.83274397910122	2	0.159973999656319	0.536633591191716	SRP68
chr17:clu_468_-	Success	0.490741151554232	2	0.612172513398204	0.815516997538556	EXOC7
chr17:clu_469_-	Success	3.36558932215669	1	0.00947419763629339	0.250863768624257	UBE2O
chr17:clu_47_+	Success	3.88961652474802	1	0.00528502297107344	0.210530178654405	TTC19
chr17:clu_470_-	Not enough valid samples	NA	NA	NA	NA	ST6GALNAC2
chr17:clu_471_-	Success	0.996821681991719	2	0.36905053909917	0.69373650101802	JMJD6
chr17:clu_472_-	Success	0.227519778855367	2	0.796506667351521	0.907487984842039	JMJD6
chr17:clu_473_-	Not enough valid samples	NA	NA	NA	NA	SRSF2
chr17:clu_474_-	Success	2.23769817924659	2	0.106703835019268	0.474724947390815	TMC6
chr17:clu_475_-	Not enough valid samples	NA	NA	NA	NA	TMC6
chr17:clu_476_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TMC6
chr17:clu_477_-	Success	1.40205167790782	2	0.246091545054226	0.605549989847027	CYTH1
chr17:clu_478_-	Success	0.250982982609756	1	0.478637565526582	0.755145878267669	CYTH1
chr17:clu_479_-	Success	0.675779063400938	1	0.245005907604922	0.604341300602517	CBX4
chr17:clu_48_+	Success	2.4586018331056	4	0.295898904992615	0.646947426686363	UBB
chr17:clu_480_-	Success	0.37026032038284	1	0.389494149352614	0.704716553281447	ACTG1
chr17:clu_481_-	Success	0.61271091391086	2	0.541879886399607	0.787203454879162	P4HB
chr17:clu_482_-	Success	0.905890497781797	2	0.404181801802176	0.711357773536692	ALYREF
chr17:clu_483_-	Success	1.71445098488476	2	0.180062550643058	0.559257412893409	SIRT7
chr17:clu_484_-	Not enough valid samples	NA	NA	NA	NA	PYCR1
chr17:clu_485_-	Success	1.04415921698092	3	0.554279636440634	0.790220419225809	CSNK1D
chr17:clu_486_-	Success	1.79516903051115	1	0.0581164194691551	0.396987859755707	CSNK1D
chr17:clu_487_-	Success	0.848688007645819	2	0.427976065092212	0.726539421228503	CSNK1D
chr17:clu_488_-	Success	4.06892274237089	6	0.228177388059719	0.594865601068427	CSNK1D
chr17:clu_489_-	Success	0.210601183147219	1	0.516337695828723	0.773682128360405	CSNK1D
chr17:clu_49_+	Success	1.31406944108221	4	0.621846622886163	0.819633621349524	LRRC75A-AS1
chr17:clu_490_-	Success	0.242915406007484	1	0.485793001756349	0.759206691951811	WDR45B
chr17:clu_491_-	Success	0.0449442007668779	1	0.764319077907266	0.894369149287229	WDR45B
chr17:clu_5_+	Success	0.986775249144557	3	0.577914506787364	0.800907388148285	RAP1GAP2
chr17:clu_50_+	Success	3.75689108612823	3	0.0572053844871486	0.394080942743752	LRRC75A-AS1
chr17:clu_51_+	Not enough valid samples	NA	NA	NA	NA	MPRIP
chr17:clu_52_+	Not enough valid samples	NA	NA	NA	NA	MPRIP
chr17:clu_53_+	Success	0.206746795434242	2	0.813225536339581	0.91445645006844	NT5M
chr17:clu_54_+	Not enough valid samples	NA	NA	NA	NA	LGALS9C
chr17:clu_55_+	Success	0.0761179824059468	2	0.926706865003779	0.967467375752704	PRPSAP2
chr17:clu_56_+	Not enough valid samples	NA	NA	NA	NA	ALDH3A2
chr17:clu_57_+	Success	3.12192581487545	2	0.0440722117195878	0.363297961472277	ALDH3A2
chr17:clu_58_+	Success	0.195864606403688	1	0.531391851842164	0.78127540499361	SPECC1
chr17:clu_59_+	Success	0.205181066459161	1	0.521785758213557	0.775812793021132	SPECC1
chr17:clu_6_+	Success	1.90979812833893	3	0.281614970812624	0.635065183717932	ARRB2
chr17:clu_60_+	Success	0.611505583037797	5	0.942650797320348	0.973368514890555	MAP2K3
chr17:clu_61_+	Success	1.9364540313486	2	0.144214424006616	0.521154020403055	MAP2K3
chr17:clu_62_+	Success	1.1351345502411	2	0.321378876819815	0.666718162945862	WSB1
chr17:clu_63_+	Success	0.0446679440823345	1	0.765023139962226	0.894528176379045	WSB1
chr17:clu_64_+	Success	0.153757496453238	1	0.579209103337692	0.801002653755994	WSB1
chr17:clu_65_+	Success	0.437789489127454	2	0.645461645250674	0.832482857565114	WSB1
chr17:clu_66_+	Not enough valid samples	NA	NA	NA	NA	KSR1
chr17:clu_67_+	Success	1.95644900594688	1	0.0479169019561375	0.374734746067229	AC015688.3,LGALS9
chr17:clu_68_+	Success	0.689697423325129	1	0.240204253846557	0.600972065083842	LGALS9
chr17:clu_69_+	Success	0.772736683209587	2	0.461747680493911	0.745148373283825	LGALS9
chr17:clu_7_+	Success	2.05743674882251	2	0.127781085493849	0.5029079281975	ARRB2
chr17:clu_70_+	Success	0.157039738954495	1	0.575187577207892	0.800146914701971	LGALS9DP
chr17:clu_71_+	Success	1.59350949063077	1	0.0742252516371561	0.42589291544278	SUPT6H
chr17:clu_72_+	Success	0.0590897902357028	2	0.942622127094171	0.973368514890555	SUPT6H
chr17:clu_73_+	Success	3.28801869097913	2	0.0373277339539871	0.346064341892558	TAOK1
chr17:clu_74_+	Success	0.808455386139741	2	0.445545731109513	0.734051807236268	NSRP1
chr17:clu_75_+	Not enough valid samples	NA	NA	NA	NA	CPD
chr17:clu_76_+	Not enough valid samples	NA	NA	NA	NA	CPD
chr17:clu_77_+	Not enough valid samples	NA	NA	NA	NA	CPD
chr17:clu_78_+	Success	0.792259283409351	1	0.20811102915325	0.577297534258674	GOSR1
chr17:clu_79_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SUZ12P1
chr17:clu_8_+	Success	2.52770389055468	1	0.0245492045253467	0.307982179474678	ARRB2
chr17:clu_80_+	Not enough valid samples	NA	NA	NA	NA	ATAD5
chr17:clu_81_+	Success	0.452667941559355	2	0.635929264250469	0.828603550798271	RNF135
chr17:clu_82_+	Success	0.572446382453336	1	0.284620830520434	0.638447275069607	NF1
chr17:clu_83_+	Not enough valid samples	NA	NA	NA	NA	NF1
chr17:clu_84_+	Not enough valid samples	NA	NA	NA	NA	NF1
chr17:clu_85_+	Success	1.32282728396228	2	0.266381101282984	0.62419007348411	NF1
chr17:clu_86_+	Success	0.731163939618909	2	0.481348403431727	0.756564097122786	RAB11FIP4
chr17:clu_87_+	Success	0.117265284198652	1	0.628184640292587	0.824052567204409	SUZ12
chr17:clu_88_+	Success	0.0186615486400115	2	0.981511499935406	0.992082874831148	SUZ12
chr17:clu_89_+	Success	0.109760619651411	2	0.896048606053132	0.952246776467614	SUZ12
chr17:clu_9_+	Success	2.7572533842831	3	0.13777352203779	0.514686715596048	ARRB2
chr17:clu_90_+	Success	0.670501041969601	2	0.511452254532583	0.771287701520088	LRRC37B
chr17:clu_91_+	Success	0.242742598172299	2	0.784473412676074	0.901353892884545	RHOT1
chr17:clu_92_+	Success	0.482951176980123	2	0.616959944485873	0.817310963128166	RHOT1
chr17:clu_93_+	Success	5.34571703682775	3	0.0135169647720595	0.273242145884127	RHOT1
chr17:clu_94_+	Success	2.69150724087376	5	0.370944324764707	0.693856884558519	ZNF207
chr17:clu_95_+	Success	0.0974187913732294	2	0.907176009082479	0.958443487819386	ZNF207
chr17:clu_96_+	Success	1.43109074416331	1	0.0906844378302682	0.456038805247021	PSMD11
chr17:clu_97_+	Not enough valid samples	NA	NA	NA	NA	AP2B1
chr17:clu_98_+	Success	0.343148215214214	1	0.407426966012674	0.71293875291948	AP2B1
chr17:clu_99_+	Success	1.50730227677275	1	0.0825175790251534	0.440382530230478	TAF15
chr18:clu_1_+	Success	0.0612632711604988	1	0.726310242951007	0.873984220142059	SMCHD1
chr18:clu_10_+	Success	0.0405575271643102	2	0.960253922237299	0.983122845699238	SMCHD1
chr18:clu_100_-	Success	1.89884743702714	2	0.149741105856812	0.523618534410031	MBD1
chr18:clu_101_-	Success	0.173435649793362	2	0.840771253225004	0.928634434815367	CXXC1
chr18:clu_102_-	Success	0.78547266293117	1	0.210069782585079	0.578260683108747	TCF4
chr18:clu_103_-	Success	1.05274206388839	1	0.146771884056243	0.521429116692121	TCF4
chr18:clu_104_-	Success	0.00102706329619195	1	0.963850274682745	0.984396047974239	TCF4
chr18:clu_105_-	Success	3.58513371581148	4	0.127159325566142	0.502874524805162	TCF4
chr18:clu_106_-	Success	0.0299816160105593	1	0.806554063224012	0.911782762354795	TXNL1
chr18:clu_107_-	Success	0.477060093773588	1	0.328672751751994	0.670121684735654	TXNL1
chr18:clu_108_-	Success	1.85060970057384	2	0.157141327942421	0.534355638617009	FECH
chr18:clu_109_-	Success	0.35530288253176	1	0.399242785907446	0.709455227527159	FECH
chr18:clu_11_+	Success	0.087608159215506	2	0.91611977949545	0.963126646623869	SMCHD1
chr18:clu_110_-	Success	0.422914743987803	1	0.35773483898151	0.68578960332722	FECH
chr18:clu_111_-	Success	1.78757114168479	2	0.167366185140872	0.544207744861045	NARS
chr18:clu_112_-	Success	0.0641449106481105	1	0.720211842379044	0.869453865683742	NARS
chr18:clu_113_-	Success	2.82289742933517	2	0.0594334886593424	0.399718060443207	CYB5A
chr18:clu_114_-	Success	2.24243998489641	2	0.106199063880638	0.474724947390815	ZNF516
chr18:clu_115_-	Success	4.11005515593615	4	0.0838400084138381	0.442681427445806	PQLC1
chr18:clu_12_+	Success	1.61681951511537	2	0.198529114887293	0.57367484642941	SMCHD1
chr18:clu_13_+	Success	0.22217460077195	2	0.800775536101193	0.908618074817202	SMCHD1
chr18:clu_14_+	Success	0.316753151958096	2	0.728510564338326	0.874900084130262	SMCHD1
chr18:clu_15_+	Success	1.40534864054553	2	0.245281526458989	0.604776601212543	SMCHD1
chr18:clu_16_+	Success	0.234005038125957	1	0.493904053687997	0.762544856364663	MYL12A
chr18:clu_17_+	Not enough valid samples	NA	NA	NA	NA	TGIF1
chr18:clu_18_+	Success	2.26717401578571	2	0.103604551597223	0.473437518293053	ANKRD12
chr18:clu_19_+	Success	0.392459332614635	1	0.37564104575391	0.695859285918678	ANKRD12
chr18:clu_2_+	Success	6.49320013963188	4	0.0113424361196001	0.258831657106915	SMCHD1
chr18:clu_20_+	Success	0.189579736999235	1	0.538053415214347	0.785972270351513	ANKRD12
chr18:clu_21_+	Success	1.80393199756486	2	0.164650209532884	0.540787747592732	VAPA
chr18:clu_22_+	Not enough valid samples	NA	NA	NA	NA	NAPG
chr18:clu_23_+	Not enough valid samples	NA	NA	NA	NA	TUBB6
chr18:clu_24_+	Success	0.767669151693468	1	0.215313025321307	0.581446420818576	CEP192
chr18:clu_25_+	Success	2.70141226314774	3	0.144567703000714	0.521201732358008	CEP192
chr18:clu_26_+	Success	0.597032485478167	2	0.550442661442671	0.789730626580996	CEP192
chr18:clu_27_+	Success	0.91195031515241	3	0.609747753670647	0.813615700174547	CEP192
chr18:clu_28_+	Not enough valid samples	NA	NA	NA	NA	CEP192
chr18:clu_29_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CEP192
chr18:clu_3_+	Success	0.507573722905164	1	0.313672820522138	0.662190462509991	SMCHD1
chr18:clu_30_+	Success	1.6061018339044	2	0.200668329886588	0.5741448462984	SNRPD1
chr18:clu_31_+	Success	2.26741714417523	2	0.103579365451304	0.473437518293053	RBBP8
chr18:clu_32_+	Success	0.115994208086761	1	0.630053351507785	0.824683751829462	RBBP8
chr18:clu_33_+	Success	2.27883442690722	2	0.102403495941352	0.473437518293053	RBBP8
chr18:clu_34_+	Success	0.501779397163773	2	0.605452360422863	0.812695804080602	RBBP8
chr18:clu_35_+	Success	0.0828201076078585	2	0.920516726282369	0.964968556508412	RIOK3
chr18:clu_36_+	Success	0.57868003521321	1	0.282013712154957	0.635259839049202	RIOK3
chr18:clu_37_+	Success	0.992291902997977	2	0.370726048457392	0.693856884558519	RIOK3
chr18:clu_38_+	Success	0.28579704297249	2	0.751415105448182	0.887269094702654	C18orf8
chr18:clu_39_+	Success	0.988265838401219	1	0.159756264712778	0.536633591191716	C18orf8
chr18:clu_4_+	Success	1.00021179277769	3	0.57231879235616	0.798706161833122	SMCHD1
chr18:clu_40_+	Success	0.298288187762125	1	0.439887283427617	0.730726134890717	TAF4B
chr18:clu_41_+	Not enough valid samples	NA	NA	NA	NA	ZNF397
chr18:clu_42_+	Success	3.84236409330299	2	0.0214428484819826	0.298650832730162	ELP2
chr18:clu_43_+	Not enough valid samples	NA	NA	NA	NA	ELP2
chr18:clu_44_+	Success	0.00886579756479478	1	0.894066816142648	0.951192986787434	PIK3C3
chr18:clu_45_+	Success	1.38267389363693	4	0.597828980410552	0.810323552624916	SLC14A1
chr18:clu_46_+	Success	12.4493692286219	3	1.62118284151162e-05	0.0247230383330522	SLC14A1
chr18:clu_47_+	Success	3.28968841100732	2	0.0372654590942558	0.346064341892558	ME2
chr18:clu_48_+	Success	1.90159490409633	5	0.578085401359338	0.800907388148285	RP11-729L2.2,SMAD4
chr18:clu_49_+	Success	0.79203750520719	4	0.811651464702397	0.914417287843527	RP11-729L2.2,SMAD4
chr18:clu_5_+	Success	0.15738961566413	1	0.574762158906078	0.800102503269529	SMCHD1
chr18:clu_50_+	Success	0.493575479439102	1	0.320439703372975	0.666465952472467	SMAD4
chr18:clu_51_+	Not enough valid samples	NA	NA	NA	NA	MALT1
chr18:clu_52_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	KIAA1468
chr18:clu_53_+	Not enough valid samples	NA	NA	NA	NA	ZCCHC2
chr18:clu_54_+	Success	0.145974693395033	2	0.864179572358983	0.93842017747418	SERPINB8
chr18:clu_55_+	Success	0.0700845729616191	1	0.708112916248205	0.863552336888055	ZNF407
chr18:clu_56_+	Not enough valid samples	NA	NA	NA	NA	ZNF236
chr18:clu_57_+	Success	2.70285491021266	2	0.0670139206543135	0.413331563186362	ATP9B
chr18:clu_58_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ATP9B
chr18:clu_59_+	Success	1.3208003965151	5	0.755034810469419	0.889422608574087	CTDP1
chr18:clu_6_+	Success	1.13328186071681	1	0.132192721058002	0.506878182033469	SMCHD1
chr18:clu_60_+	Success	0.31958223418053	2	0.726452460696818	0.873984220142059	RBFA
chr18:clu_61_-	Success	2.46623974808318	1	0.0263564741486964	0.313511222508864	THOC1
chr18:clu_62_-	Success	0.175856591265728	1	0.553144937477818	0.790218900796615	THOC1
chr18:clu_63_-	Not enough valid samples	NA	NA	NA	NA	ENOSF1
chr18:clu_64_-	Not enough valid samples	NA	NA	NA	NA	ENOSF1
chr18:clu_65_-	Success	1.55146958842397	2	0.211936285744091	0.5785477403055	LPIN2
chr18:clu_66_-	Success	1.24996057953103	4	0.644649910682894	0.831894320957406	LPIN2
chr18:clu_67_-	Success	0.145282476481668	1	0.589858722436517	0.807966891043456	LPIN2
chr18:clu_68_-	Success	0.917697626422978	3	0.607262988737016	0.813080074891215	LPIN2
chr18:clu_69_-	Success	3.30929965065206	2	0.0365417567897035	0.345053740583888	PPP4R1
chr18:clu_7_+	Success	1.03277207871571	2	0.356018679601575	0.684174054208412	SMCHD1
chr18:clu_70_-	Not enough valid samples	NA	NA	NA	NA	PPP4R1
chr18:clu_71_-	Success	0.0259357394665471	1	0.819838181763316	0.918057783883586	PPP4R1
chr18:clu_72_-	Not enough valid samples	NA	NA	NA	NA	CEP76
chr18:clu_73_-	Not enough valid samples	NA	NA	NA	NA	PTPN2
chr18:clu_74_-	Not enough valid samples	NA	NA	NA	NA	PTPN2
chr18:clu_75_-	Success	1.07701635867551	2	0.34061026995261	0.675009140547566	ESCO1
chr18:clu_76_-	Not enough valid samples	NA	NA	NA	NA	ABHD3
chr18:clu_77_-	Not enough valid samples	NA	NA	NA	NA	TMEM241
chr18:clu_78_-	Not enough valid samples	NA	NA	NA	NA	TMEM241
chr18:clu_79_-	Success	7.42007126011953	1	0.000117018054771301	0.0475404838824796	NPC1
chr18:clu_8_+	Success	0.134525918056426	1	0.603968518843705	0.812408607426158	SMCHD1
chr18:clu_80_-	Success	0.92005563168965	2	0.398496871413575	0.709455227527159	NPC1
chr18:clu_81_-	Success	0.823436604894255	2	0.438920662754463	0.730230874277937	SS18
chr18:clu_82_-	Not enough valid samples	NA	NA	NA	NA	DSC2
chr18:clu_83_-	Success	0.697961434859621	2	0.497598657824109	0.765536396652476	TRAPPC8
chr18:clu_84_-	Success	2.99892341603848	1	0.0143233487879961	0.274756061656529	RPRD1A
chr18:clu_85_-	Success	0.144149446029303	1	0.591312708023853	0.807966891043456	RPRD1A
chr18:clu_86_-	Success	0.0152091957762508	1	0.861544284442462	0.937463456136107	EPG5
chr18:clu_87_-	Success	1.37662477669437	3	0.431253804647237	0.726669961266476	PSTPIP2
chr18:clu_88_-	Success	1.10103036246619	2	0.332528282462448	0.672079620974789	PSTPIP2
chr18:clu_89_-	Success	0.846786426255676	3	0.638363641878483	0.829469155930726	PSTPIP2
chr18:clu_9_+	Success	0.113224392802351	1	0.634169594751693	0.827351237463551	SMCHD1
chr18:clu_90_-	Not enough valid samples	NA	NA	NA	NA	PIAS2
chr18:clu_91_-	Success	1.92735559475335	2	0.145532537090781	0.521429116692121	SMAD2
chr18:clu_92_-	Success	0.458292722858602	1	0.338373122815643	0.675009140547566	SMAD2
chr18:clu_93_-	Success	1.97020160018337	2	0.139428744521022	0.514754556879358	SMAD2
chr18:clu_94_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	DYM
chr18:clu_95_-	Success	1.24549782866939	1	0.114499268941895	0.485105318147448	DYM
chr18:clu_96_-	Success	1.22447719261686	3	0.484586838404084	0.758721692573129	RPL17,RPL17-C18orf32
chr18:clu_97_-	Not enough valid samples	NA	NA	NA	NA	RPL17,RPL17-C18orf32
chr18:clu_98_-	Success	3.73510996876212	4	0.11302965989834	0.482638994230053	MBD1
chr18:clu_99_-	Success	2.5790853234746	3	0.16057480059535	0.537010023920853	MBD1
chr19:clu_1_-	Success	0.0250321621668945	1	0.82295138243636	0.919414548143186	R3HDM4
chr19:clu_10_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AP3D1
chr19:clu_100_-	Success	3.44990038640853	1	0.00862053556134419	0.244331556148685	PAF1
chr19:clu_101_-	Success	0.0197290052524295	2	0.980464337994039	0.991620761777997	PAF1
chr19:clu_102_-	Success	0.178865752647141	1	0.549768806517654	0.789265643623839	RPS16
chr19:clu_103_-	Success	6.13358114547464	5	0.0313048598410359	0.32476894362757	CLC
chr19:clu_104_-	Not enough valid samples	NA	NA	NA	NA	FBL
chr19:clu_105_-	Success	2.13893779254613	1	0.0386115788037645	0.352063723023861	ZNF780B
chr19:clu_106_-	Success	1.14153538714777	1	0.130792685410685	0.5061623339313	AC005614.5,ZNF780A
chr19:clu_107_-	Success	0.0056979057674198	1	0.914986389544919	0.962479216455252	AKT2
chr19:clu_108_-	Success	0.495578821097524	1	0.319459601144458	0.666223441702973	TGFB1
chr19:clu_109_-	Success	1.25949961321203	2	0.283795998744541	0.638331708090598	TGFB1
chr19:clu_11_-	Success	1.42425508150723	2	0.240687689156328	0.601472671376015	AP3D1
chr19:clu_110_-	Not enough valid samples	NA	NA	NA	NA	ATP5SL
chr19:clu_111_-	Not enough valid samples	NA	NA	NA	NA	POU2F2
chr19:clu_112_-	Success	2.59344163883867	2	0.0747622919940277	0.427013090977125	DEDD2
chr19:clu_113_-	Success	3.06500916447328	2	0.0466534143085436	0.372926535321527	GSK3A
chr19:clu_114_-	Not enough valid samples	NA	NA	NA	NA	CEACAM1
chr19:clu_115_-	Not enough valid samples	NA	NA	NA	NA	CEACAM8
chr19:clu_116_-	Success	2.77424465027798	10	0.851664878239008	0.933038031116729	PLAUR
chr19:clu_117_-	Success	1.10126649193529	1	0.137784165011204	0.514686715596048	PLAUR
chr19:clu_118_-	Success	2.84627464705522	2	0.0580602132739564	0.396987859755707	SMG9
chr19:clu_119_-	Success	0.354699895677641	2	0.701383899967515	0.860591977797719	ERCC1
chr19:clu_12_-	Success	0.0110798684008842	1	0.881662946066134	0.946172074434223	AP3D1
